from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
11561	11580	JAX00684119	UNC15740407	20	130269598	130356183	chr8	4.58795461795425
11581	11600	JAX00167495	JAX00684219	20	130380272	130559640	chr8	4.5858086074948
11601	11620	JAX00684221	JAX00684264	20	130559739	130693824	chr8	4.64613461399816
11621	11640	JAX00684266	UNC15745622	20	130694849	130836484	chr8	4.64892881447948
11641	11660	JAX00684310	JAX00684346	20	130837258	130944502	chr8	4.64919533379181
11661	11680	JAX00167536	JAX00167544	20	130947102	131040181	chr8	4.67074789004983
11681	11700	JAX00684381	JAX00167552	20	131044095	131131027	chr8	4.79817867153106
1	20	JAX00684516	JAX00167630	20	3095526	3576467	chr9	7.13804394932005
21	40	JAX00167632	JAX00684590	20	3582987	3857887	chr9	7.12728873044645
41	60	JAX00167654	JAX00684630	20	3898080	4328057	chr9	7.16662543627082
61	80	JAX00235969	JAX00684671	20	4343168	4632139	chr9	7.19577678807547
81	100	JAX00235975	JAX00684716	20	4674768	5025647	chr9	7.26689051036083
101	120	JAX00167739	JAX00167765	20	5038125	5375871	chr9	7.25953275571432
121	140	JAX00167767	JAX00684809	20	5408036	5633899	chr9	7.23877681382305
141	160	JAX00167785	UNC15781460	20	5657564	5942961	chr9	7.2517024083648
161	180	JAX00167808	JAX00684899	20	5955149	6294520	chr9	7.2338793710516
181	200	JAX00167834	JAX00167854	20	6298740	6562302	chr9	7.37722389441849
201	220	JAX00167855	UNC15795926	20	6562488	6965974	chr9	7.38088575589785
221	240	JAX00685003	JAX00685030	20	6969876	7169675	chr9	7.36751850676091
241	260	JAX00167901	JAX00685090	20	7178245	7581339	chr9	7.32806462517461
261	280	JAX00685092	UNC090009226	20	7593563	7926644	chr9	7.27922066608177
281	300	UNC15805511	JAX00685212	20	7928928	8112462	chr9	7.16797440842263
301	320	backupUNC090009650	UNC15812125	20	8115892	8559373	chr9	7.07538775914557
321	340	JAX00168001	JAX00685327	20	8610498	8893084	chr9	7.33813971673039
341	360	JAX00685329	JAX00685377	20	8895687	9130686	chr9	7.4324495906744
361	380	JAX00685378	JAX00168056	20	9137748	9342389	chr9	7.43527887063447
381	400	JAX00168057	JAX00685484	20	9342457	9584407	chr9	7.40296698832135
401	420	JAX00685486	JAX00685537	20	9592160	9834629	chr9	7.39898133174822
421	440	UNC15829659	JAX00685595	20	9855280	10121300	chr9	7.39714286090726
441	460	JAX00685596	JAX00168144	20	10121363	10493043	chr9	7.39732810767004
461	480	UNC15836902	JAX00685686	20	10494961	10811545	chr9	7.45495108321917
481	500	UNC15840513	JAX00168196	20	10818670	11231187	chr9	7.46291896243002
501	520	JAX00168198	JAX00236127	20	11231289	11540572	chr9	7.4452146201717
521	540	JAX00685786	JAX00685841	20	11563000	11980829	chr9	7.43426470234973
541	560	JAX00685843	JAX00168278	20	12003213	12293258	chr9	7.39375880819622
561	580	JAX00685879	JAX00685926	20	12293427	12676134	chr9	7.41128355922438
581	600	UNC15860091	JAX00168342	20	12709111	13135794	chr9	7.44168313617616
601	620	JAX00685986	JAX00686019	20	13229563	13404084	chr9	7.24180015705378
621	640	JAX00686022	JAX00686054	20	13408905	13654874	chr9	7.24419544416991
641	660	JAX00686055	JAX00168389	20	13666912	13834258	chr9	7.13393391549714
661	680	JAX00168390	JAX00686108	20	13834311	14124428	chr9	7.14312144293932
681	700	JAX00686109	JAX00686148	20	14130770	14371913	chr9	7.13119161378935
701	720	JAX00168430	JAX00686218	20	14392854	14813318	chr9	6.99877608614941
721	740	JAX00686219	JAX00686257	20	14818103	15113717	chr9	6.84129057480736
741	760	JAX00236199	JAX00686298	20	15127618	15382909	chr9	6.88157154847922
761	780	UNC15891276	UNC15894747	20	15414727	15618399	chr9	6.87474578563388
781	800	UNC15894820	JAX00686382	20	15623106	15803566	chr9	6.8727883508418
801	820	backupJAX00686383	JAX00686420	20	15803710	15949513	chr9	6.7667088420197
821	840	UNC15900103	JAX00686454	20	15952942	16058602	chr9	6.771400796586
841	860	UNC15902100	JAX00686487	20	16069606	16149668	chr9	6.78048771830544
861	880	JAX00686488	JAX00686514	20	16150100	16299632	chr9	6.78016589513932
881	900	UNC15905680	JAX00236232	20	16307506	16564262	chr9	6.80659837846954
901	920	JAX00686550	JAX00686588	20	16564693	16886055	chr9	6.90960232798991
921	940	JAX00686592	JAX00686626	20	16927344	17082465	chr9	6.92468122273691
941	960	JAX00686635	JAX00686693	20	17125995	17370269	chr9	6.94112760094176
961	980	JAX00686700	JAX00686769	20	17382557	17717308	chr9	7.01849547564732
981	1000	JAX00686772	JAX00686804	20	17734387	18078181	chr9	7.50449942356055
1001	1020	JAX00168708	JAX00686843	20	18078845	18460881	chr9	7.29461478278793
1021	1040	JAX00168737	JAX00686904	20	18462515	19054273	chr9	7.27478192671503
1041	1060	JAX00168781	JAX00168811	20	19054770	19456074	chr9	7.25762678280942
1061	1080	UNC15948610	JAX00686982	20	19485139	19863232	chr9	7.23474931174321
1081	1100	JAX00236293	JAX00687027	20	19932038	20282570	chr9	7.20681189979133
1101	1120	JAX00687031	JAX00168896	20	20303021	20604421	chr9	7.18545593138619
1121	1140	JAX00687080	JAX00687131	20	20610015	20924986	chr9	7.07583249060863
1141	1160	backupUNC090022615	JAX00687164	20	20931809	21205768	chr9	7.11541860271481
1161	1180	JAX00687172	JAX00687206	20	21267314	21493538	chr9	7.13129896909833
1181	1200	JAX00687207	JAX00168986	20	21500262	21799900	chr9	7.13149185982563
1201	1220	JAX00687246	JAX00687286	20	21806593	22095162	chr9	7.13173494321972
1221	1240	JAX00687287	JAX00169022	20	22095249	22281783	chr9	7.1318407467767
1241	1260	JAX00687323	JAX00687375	20	22283582	22590815	chr9	7.13208024166002
1261	1280	UNC15984537	JAX00687423	20	22604656	22875514	chr9	7.11985248156113
1281	1300	JAX00687427	JAX00687458	20	22902805	23079705	chr9	7.13035662511562
1301	1320	JAX00687462	JAX00687495	20	23090889	23226696	chr9	7.12355808880999
1321	1340	JAX00687497	JAX00687542	20	23229037	23570421	chr9	7.07914862956078
1341	1360	JAX00687545	JAX00169139	20	23585276	23838714	chr9	7.0415057621556
1361	1380	JAX00687594	UNC16005203	20	23856057	24026437	chr9	6.85917789754912
1381	1400	JAX00687641	JAX00687699	20	24030383	24274427	chr9	6.37959235030335
1401	1420	JAX00687700	JAX00169192	20	24274850	24573310	chr9	6.15793670006826
1421	1440	JAX00687739	JAX00687772	20	24577668	24721670	chr9	6.13070445658227
1441	1460	JAX00687775	UNC16019348	20	24727724	24984290	chr9	6.06542998312717
1461	1480	JAX00169224	UNC16022898	20	25000989	25225358	chr9	6.10667870971551
1481	1500	JAX00169243	JAX00687945	20	25237438	25567363	chr9	6.16892164878041
1501	1520	backupUNC091390438	JAX00687981	20	25571236	25933071	chr9	6.21870855255189
1521	1540	JAX00687984	JAX00688008	20	25953964	26248021	chr9	6.41640527712977
1541	1560	JAX00169321	JAX00688060	20	26280704	26708229	chr9	6.55899197507698
1561	1580	JAX00169354	JAX00169370	20	26718668	26908723	chr9	6.61255937681934
1581	1600	UNC16042284	JAX00169382	20	26923187	27092046	chr9	6.7134583052453
1601	1620	JAX00169383	JAX00169401	20	27111540	27352463	chr9	6.54892306311276
1621	1640	UNC16046348	JAX00688202	20	27379926	27593206	chr9	6.07353926246132
1641	1660	JAX00688203	JAX00688240	20	27593293	27730135	chr9	6.07568847103997
1661	1680	JAX00688241	JAX00688278	20	27730273	27800372	chr9	6.07599163342869
1681	1700	UNC16051788	JAX00688310	20	27806365	27907110	chr9	6.13763358014174
1701	1720	JAX00688312	JAX00169451	20	27909239	28012830	chr9	6.16794933110936
1721	1740	JAX00169453	UNC16056692	20	28020014	28136316	chr9	6.02067325545113
1741	1760	UNC16056904	UNC16058012	20	28155136	28250567	chr9	6.06901686993474
1761	1780	UNC16058098	UNC16059683	20	28259808	28369370	chr9	6.00663466701205
1781	1800	JAX00688419	JAX00688449	20	28371912	28461316	chr9	6.02542022839802
1801	1820	JAX00236493	JAX00688476	20	28464328	28555460	chr9	5.98216674281453
1821	1840	JAX00169493	JAX00169501	20	28557665	28683413	chr9	6.00485655683673
1841	1860	JAX00688510	JAX00688564	20	28683526	28877442	chr9	6.09849335956763
1861	1880	JAX00169515	JAX00688603	20	28878660	29059893	chr9	6.13445463594725
1881	1900	UNC16069157	JAX00688632	20	29060984	29195429	chr9	6.12633499884114
1901	1920	JAX00688633	UNC16072326	20	29195746	29338804	chr9	6.12045776648979
1921	1940	JAX00688678	JAX00688711	20	29350304	29449992	chr9	5.89736985189556
1941	1960	JAX00688713	JAX00688761	20	29450475	29567794	chr9	5.86159242673513
1961	1980	JAX00688765	JAX00688802	20	29570823	29704347	chr9	5.78340409281104
1981	2000	JAX00688804	JAX00688842	20	29719902	29894941	chr9	5.13086961381485
2001	2020	JAX00169594	UNC16082605	20	29914822	30090909	chr9	5.00174849597995
2021	2040	JAX00236537	UNC16085480	20	30109913	30294450	chr9	4.994274453629
2041	2060	JAX00688908	JAX00688935	20	30305116	30505649	chr9	4.93919976291117
2061	2080	JAX00688940	JAX00688974	20	30507426	30610090	chr9	4.75488508733448
2081	2100	UNC16090955	JAX00169660	20	30645525	30797795	chr9	4.67332947051006
2101	2120	JAX00169661	JAX00169675	20	30798136	30996642	chr9	4.66381912048343
2121	2140	JAX00689042	UNC16098200	20	31008735	31263699	chr9	4.63626847365801
2141	2160	JAX00169695	JAX00689112	20	31274845	31464680	chr9	4.60119824253112
2161	2180	JAX00169712	JAX00689142	20	31486255	31657766	chr9	4.65161243058367
2181	2200	JAX00169725	JAX00689184	20	31680313	31901975	chr9	4.7349624202248
2201	2220	JAX00689186	JAX00689249	20	31909210	32205576	chr9	4.65829572322807
2221	2240	JAX00689255	UNC16111817	20	32208740	32264645	chr9	3.99310813902266
2241	2260	UNC16111833	JAX00689294	20	32266708	32388393	chr9	3.87142747434427
2261	2280	JAX00689304	JAX00689368	20	32397874	32550236	chr9	3.8687441288546
2281	2300	JAX00689369	JAX00689411	20	32550488	32638793	chr9	4.01285753421902
2301	2320	JAX00689417	JAX00689466	20	32660018	32760511	chr9	4.0173711088522
2321	2340	UNC16119107	JAX00689496	20	32770343	32895386	chr9	3.62977301296192
2341	2360	JAX00689498	JAX00169837	20	32896538	33142868	chr9	3.61102811859281
2361	2380	JAX00689534	JAX00169849	20	33147664	33324229	chr9	3.60714489914589
2381	2400	JAX00169850	UNC16129738	20	33324402	33494259	chr9	3.61241666167056
2401	2420	UNC16130156	UNC16132961	20	33519207	33695468	chr9	3.61630725797901
2421	2440	JAX00689635	JAX00689671	20	33697921	33865977	chr9	3.63532340769882
2441	2460	UNC16135251	JAX00689713	20	33873113	34054241	chr9	3.64888066691832
2461	2480	JAX00169905	JAX00689772	20	34070363	34301843	chr9	3.65077975834305
2481	2500	JAX00689775	JAX00689812	20	34306064	34395634	chr9	3.76174569130604
2501	2520	JAX00689815	UNC16143271	20	34396851	34477637	chr9	4.12851967037795
2521	2540	JAX00689856	JAX00689890	20	34479093	34580966	chr9	4.13534427805934
2541	2560	JAX00689891	JAX00689930	20	34582227	34669852	chr9	4.15870058648358
2561	2580	UNC16146321	JAX00690005	20	34681324	34760594	chr9	4.18131037552405
2581	2600	UNC16147645	UNC16149084	20	34763273	34856595	chr9	4.19988634372995
2601	2620	JAX00690049	JAX00169975	20	34856733	35002478	chr9	4.22839195939811
2621	2640	UNC16150828	JAX00690140	20	35014959	35138221	chr9	4.24587614052324
2641	2660	JAX00690143	JAX00690176	20	35140698	35280948	chr9	4.25907225388364
2661	2680	JAX00690182	JAX00690231	20	35285293	35344583	chr9	4.26635464487469
2681	2700	JAX00690232	UNC16156532	20	35344648	35552632	chr9	4.33268160990984
2701	2720	JAX00170017	UNC16159805	20	35553361	35871602	chr9	4.34008985297705
2721	2740	JAX00690327	JAX00690372	20	35904465	36248466	chr9	4.28081147430942
2741	2760	JAX00690374	JAX00690403	20	36249095	36590197	chr9	4.30513040597218
2761	2780	JAX00690404	JAX00690446	20	36590216	36809969	chr9	4.27339078251715
2781	2800	JAX00690453	JAX00690506	20	36812420	36922254	chr9	4.20975970319319
2801	2820	JAX00170115	JAX00170129	20	36931357	37118843	chr9	4.26129996204502
2821	2840	JAX00170130	JAX00690585	20	37120490	37281408	chr9	4.26034374057841
2841	2860	JAX00690593	JAX00690636	20	37326718	37574194	chr9	4.20207726236684
2861	2880	JAX00170163	UNC16181105	20	37577526	37729918	chr9	4.19132574572761
2881	2900	JAX00690684	JAX00690739	20	37731457	38004961	chr9	4.18189854947836
2901	2920	JAX00690741	JAX00690781	20	38016781	38265474	chr9	4.19349315141564
2921	2940	JAX00690782	JAX00690826	20	38265597	38530041	chr9	4.19640724513107
2941	2960	JAX00690827	UNC16198233	20	38530083	38934788	chr9	4.20304530266003
2961	2980	JAX00690899	JAX00690946	20	38935694	39301262	chr9	4.19388092784491
2981	3000	UNC16203872	JAX00236719	20	39301522	39543902	chr9	4.19317329374376
3001	3020	JAX00691001	JAX00691040	20	39544444	39833504	chr9	4.19340699204764
3021	3040	JAX00170331	JAX00691073	20	39833783	39971382	chr9	4.19539266903531
3041	3060	JAX00170341	JAX00170352	20	39996283	40117181	chr9	4.20619459475915
3061	3080	UNC16214284	UNC16215363	20	40137503	40223820	chr9	4.20617111872773
3081	3100	JAX00691158	JAX00691188	20	40228171	40292483	chr9	4.20606837161538
3101	3120	JAX00691193	JAX00691215	20	40296491	40379050	chr9	4.20603459131712
3121	3140	JAX00691216	JAX00691254	20	40379221	40526535	chr9	3.88096184669544
3141	3160	JAX00691258	UNC16223058	20	40530126	40730840	chr9	3.85405997619102
3161	3180	UNC090049240	JAX00170408	20	40735252	40859461	chr9	3.91912964033631
3181	3200	UNC16225054	JAX00691356	20	40862589	41028056	chr9	3.93117209200736
3201	3220	JAX00691358	JAX00170436	20	41028171	41246076	chr9	3.9378224845845
3221	3240	UNC16231229	JAX00691426	20	41246129	41394842	chr9	3.93695225103215
3241	3260	JAX00691432	UNC16235681	20	41406994	41576117	chr9	3.93991386087927
3261	3280	JAX00691479	JAX00691524	20	41580218	41700912	chr9	3.94279545112721
3281	3300	UNC16237889	JAX00691567	20	41706225	41816925	chr9	3.9150167125119
3301	3320	JAX00691569	JAX00691614	20	41818663	41942183	chr9	3.91468025244033
3321	3340	UNC16241644	backupUNC090061659	20	41948973	42067067	chr9	3.9195497639605
3341	3360	UNC16243882	JAX00170503	20	42070360	42165706	chr9	3.94370751051139
3361	3380	JAX00691702	UNC16246186	20	42166081	42278050	chr9	3.9434416734183
3381	3400	UNC16246241	JAX00691782	20	42283764	42367575	chr9	3.94024747811103
3401	3420	UNC16247528	JAX00691815	20	42367649	42422524	chr9	3.91110039403508
3421	3440	UNC16248539	UNC16250315	20	42428882	42550595	chr9	3.9108136479276
3441	3460	JAX00691863	JAX00691895	20	42555020	42740195	chr9	3.91144790697818
3461	3480	JAX00170548	JAX00691935	20	42745153	42954717	chr9	3.91184234740413
3481	3500	JAX00170563	JAX00691964	20	42958795	43041348	chr9	3.91025149078476
3501	3520	JAX00691965	JAX00236759	20	43041740	43235008	chr9	3.90126143817393
3521	3540	UNC16259178	JAX00692078	20	43238674	43380931	chr9	3.90552714476852
3541	3560	UNC16261266	JAX00692132	20	43395026	43579300	chr9	3.90515551899746
3561	3580	UNC16263307	JAX00170624	20	43580032	43746323	chr9	3.9044879676008
3581	3600	JAX00692182	JAX00692232	20	43746613	43998675	chr9	3.88902288598069
3601	3620	JAX00170643	UNC16270722	20	44002145	44204908	chr9	3.90089906045006
3621	3640	JAX00692277	JAX00692308	20	44210814	44325863	chr9	4.18424080392272
3641	3660	JAX00692311	UNC16274864	20	44345125	44532312	chr9	4.21862459386298
3661	3680	JAX00692370	JAX00692414	20	44537236	44720175	chr9	4.27629407231685
3681	3700	UNC16276665	JAX00692453	20	44722327	44883946	chr9	4.40363266942285
3701	3720	JAX00692454	JAX00692500	20	44887733	45079132	chr9	4.44569883703106
3721	3740	JAX00170722	JAX00692600	20	45079150	45264653	chr9	4.48728709082804
3741	3760	JAX00692605	JAX00692659	20	45275193	45396783	chr9	4.49525887239397
3761	3780	JAX00692664	UNC16289630	20	45406351	45555424	chr9	4.47397515483642
3781	3800	JAX00692733	UNC16292726	20	45561878	45826601	chr9	4.49085841664129
3801	3820	JAX00692781	JAX00692819	20	45836556	45990493	chr9	4.49832884575996
3821	3840	JAX00170791	UNC16296639	20	45997095	46189326	chr9	4.49853596715622
3841	3860	JAX00692868	JAX00170818	20	46192336	46347911	chr9	4.46910167936934
3861	3880	JAX00692928	JAX00692964	20	46358374	46489213	chr9	4.46144770104063
3881	3900	JAX00692965	JAX00693002	20	46495674	46611692	chr9	4.45988273632105
3901	3920	UNC16303139	UNC16304349	20	46665753	46825551	chr9	4.46433781281436
3921	3940	JAX00693060	JAX00693097	20	46830233	47019519	chr9	4.4793008499011
3941	3960	JAX00693101	JAX00170880	20	47022920	47171418	chr9	4.47808100144115
3961	3980	UNC16308146	JAX00693186	20	47181683	47294403	chr9	4.36316220326045
3981	4000	JAX00693191	JAX00170901	20	47298402	47442101	chr9	4.46537283605462
4001	4020	UNC16310668	JAX00693263	20	47474049	47610933	chr9	4.75806458221554
4021	4040	JAX00693266	JAX00693313	20	47613588	47725008	chr9	4.97777298602451
4041	4060	JAX00693315	JAX00693355	20	47726028	47889189	chr9	5.2161034017479
4061	4080	JAX00693358	UNC16318532	20	47905759	48052539	chr9	5.2489736179577
4081	4100	JAX00693407	JAX00693454	20	48071948	48280701	chr9	5.22339705577656
4101	4120	JAX00693455	JAX00693500	20	48281080	48451210	chr9	5.22334943893166
4121	4140	UNC16325486	JAX00693554	20	48466753	48574079	chr9	5.24006073192656
4141	4160	JAX00170986	JAX00693597	20	48597713	48714020	chr9	5.27865400097475
4161	4180	JAX00693598	JAX00236828	20	48714060	48892845	chr9	5.28912612568411
4181	4200	UNC16330807	JAX00693702	20	48922006	49026360	chr9	5.2904388496225
4201	4220	JAX00693704	JAX00171028	20	49030453	49154979	chr9	5.30027609715202
4221	4240	JAX00171030	UNC16335829	20	49161902	49343300	chr9	5.29429648762118
4241	4260	JAX00171043	JAX00171056	20	49344757	49514491	chr9	5.34197407942205
4261	4280	UNC16337640	JAX00171074	20	49515305	49769832	chr9	5.36617136484175
4281	4300	JAX00171075	JAX00693926	20	49775521	49977192	chr9	5.36788327957571
4301	4320	JAX00693931	JAX00693959	20	49978944	50107106	chr9	5.30561083420753
4321	4340	UNC16343909	UNC16344447	20	50107727	50160499	chr9	5.2609880382304
4341	4360	JAX00171104	JAX00171112	20	50170939	50276606	chr9	5.20997139603043
4361	4380	JAX00694012	UNC16347493	20	50284318	50442153	chr9	5.25848384536034
4381	4400	JAX00694038	JAX00171138	20	50443824	50597699	chr9	5.26472509676413
4401	4420	UNC16349774	UNC16352258	20	50606459	50867682	chr9	5.26205583671499
4421	4440	JAX00171157	JAX00236866	20	50876634	51054072	chr9	5.22627590652524
4441	4460	JAX00694134	JAX00694169	20	51055324	51247713	chr9	5.29540589794584
4461	4480	UNC16357214	JAX00694202	20	51259665	51482586	chr9	5.3164229734873
4481	4500	UNC16359773	JAX00171220	20	51483289	51715704	chr9	5.36179138381837
4501	4520	JAX00171221	JAX00694285	20	51717291	51919611	chr9	5.38358237300717
4521	4540	JAX00694286	JAX00694336	20	51920716	52211499	chr9	5.31064935686554
4541	4560	JAX00694338	JAX00694391	20	52213277	52406328	chr9	5.36934817990173
4561	4580	JAX00694393	JAX00694434	20	52417798	52639029	chr9	5.38319054796707
4581	4600	JAX00171291	JAX00694464	20	52642237	52924139	chr9	5.3929951191058
4601	4620	JAX00694466	JAX00171334	20	52928914	53220582	chr9	5.36712814112412
4621	4640	JAX00694497	UNC16383514	20	53240599	53421475	chr9	5.39383938392057
4641	4660	JAX00171354	JAX00694568	20	53466521	53803715	chr9	5.36121670725338
4661	4680	JAX00694570	JAX00694605	20	53804533	53972339	chr9	5.35444485347337
4681	4700	UNC16389898	UNC090325734	20	53982323	54087437	chr9	5.35269032001114
4701	4720	JAX00171399	JAX00171420	20	54092074	54377877	chr9	5.33130471992114
4721	4740	JAX00171423	JAX00694739	20	54427946	54608518	chr9	5.32092823236014
4741	4760	UNC16396729	JAX00694773	20	54609509	54884240	chr9	5.28248392105013
4761	4780	JAX00171459	JAX00694807	20	54893219	55170229	chr9	5.28980947184945
4781	4800	JAX00694809	JAX00694877	20	55171760	55450264	chr9	5.2847070411299
4801	4820	JAX00694879	UNC090875205	20	55461838	55786309	chr9	5.28914565915282
