from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
11221	11240	JAX00707959	JAX00708008	20	121198131	121410858	chr9	0.116116719451464	2	2
11241	11260	JAX00708011	JAX00708067	20	121435314	121649425	chr9	0.106614394457366	2	2
11261	11280	JAX00708071	UNC17286512	20	121660089	121883526	chr9	0.14498273684231	2	2
11281	11300	JAX00708125	JAX00708170	20	121922209	122170428	chr9	0.224436363898215	2	2
11301	11320	UNC17290629	JAX00708207	20	122177662	122421711	chr9	1.16598211982513	0	2
11321	11340	JAX00708209	UNC17296604	20	122436814	122650431	chr9	1.20393112024473	0	2
11341	11360	JAX00708264	UNC17297900	20	122662520	122803376	chr9	0.438844705594276	1	2
11361	11380	JAX00708288	UNC17298567	20	122807284	122866244	chr9	0.436066547738986	1	2
11381	11400	JAX00708301	UNC17299537	20	122868012	122951401	chr9	0.407092254207188	1	2
11401	11420	UNC17299627	backupUNC090257190	20	122957802	123113278	chr9	0.347425649917071	1	2
11421	11440	JAX00176554	JAX00708377	20	123116169	123301725	chr9	0.746984669444593	1	2
11441	11460	UNC17304543	JAX00708417	20	123304458	123499712	chr9	0.70042624922715	1	2
11461	11480	JAX00708418	JAX00176599	20	123505197	123729912	chr9	0.757891658058183	1	2
11481	11500	JAX00176600	UNC17311143	20	123733277	123876784	chr9	0.77085403197652	1	2
1	20	JAX00014320	JAX00281303	20	3021156	3287618	chr10	0.315396612205842	2	2
21	40	JAX00281305	JAX00281357	20	3291626	3474793	chr10	0.290819551554765	2	2
41	60	JAX00194443	JAX00014370	20	3497770	3668806	chr10	0.27291643853512	2	2
61	80	JAX00281396	JAX00281435	20	3674077	3856991	chr10	0.272122750126224	2	2
81	100	JAX00281437	JAX00014407	20	3878195	4178150	chr10	0.271318801219258	2	2
101	120	JAX00281494	JAX00281543	20	4178744	4446668	chr10	0.270225630979564	2	2
121	140	JAX00281547	JAX00281592	20	4460285	4704051	chr10	0.212121943460301	2	2
141	160	JAX00281593	JAX00281648	20	4706560	4862317	chr10	0.224870879247063	2	2
161	180	JAX00014460	JAX00014470	20	4864511	5001581	chr10	0.22500823489537	2	2
181	200	JAX00281682	JAX00194485	20	5004523	5320294	chr10	0.230327732213772	2	2
201	220	JAX00281745	JAX00281791	20	5368141	5670514	chr10	0.23621810327747	2	2
221	240	JAX00281794	JAX00281858	20	5693361	5989310	chr10	0.233020106015947	2	2
241	260	JAX00281859	JAX00281898	20	5989995	6262994	chr10	0.238729673470231	2	2
261	280	JAX00281902	JAX00281955	20	6304755	6610211	chr10	0.252394064061181	2	2
281	300	JAX00281959	JAX00282002	20	6618680	6964714	chr10	0.261473184682049	2	2
301	320	JAX00282003	JAX00014638	20	6968801	7324894	chr10	0.314913809543408	2	2
321	340	JAX00282047	JAX00014661	20	7327143	7605980	chr10	0.406359814724746	2	2
341	360	JAX00282104	JAX00282139	20	7638856	7820625	chr10	0.414713694424148	2	2
361	380	JAX00282143	JAX00014694	20	7838012	8058060	chr10	0.417414861881944	2	2
381	400	UNC17381028	JAX00282260	20	8087966	8381096	chr10	0.453593445590837	1	2
401	420	JAX00282261	JAX00282308	20	8381949	8587466	chr10	0.480359542334858	1	2
421	440	UNC17388740	UNC17392185	20	8587881	8792334	chr10	0.482216797135254	1	2
441	460	UNC17392398	JAX00282405	20	8804334	9008827	chr10	0.489165693225151	1	2
461	480	JAX00282406	JAX00282472	20	9009087	9295897	chr10	0.513734308077995	1	2
481	500	UNC17400795	JAX00282541	20	9328380	9614367	chr10	0.585002460293815	1	2
501	520	JAX00014811	UNC17408166	20	9625228	9937297	chr10	0.610254207549475	1	2
521	540	JAX00282577	JAX00014853	20	9954884	10177110	chr10	0.612635947175917	1	2
541	560	UNC17410695	JAX00194596	20	10181214	10398069	chr10	0.767943301746244	1	2
561	580	UNC17412832	JAX00282692	20	10398179	10635990	chr10	0.780790951075985	1	2
581	600	JAX00014888	JAX00282733	20	10649598	10851438	chr10	0.784306066345272	1	2
601	620	JAX00194613	JAX00194619	20	10871181	11041554	chr10	0.849821278286181	1	2
621	640	JAX00282755	JAX00282801	20	11046756	11184364	chr10	0.867530879669766	1	2
641	660	UNC17423826	JAX00282851	20	11232324	11490926	chr10	0.870180573630311	1	2
661	680	JAX00282854	UNC100015468	20	11501656	11710506	chr10	0.875910221235845	1	2
681	700	JAX00014969	JAX00282931	20	11717455	12003663	chr10	0.945953561225014	1	2
701	720	JAX00282932	JAX00015001	20	12008590	12156415	chr10	0.947686686883857	1	2
721	740	JAX00282957	JAX00015014	20	12158836	12327422	chr10	0.995260057823697	1	2
741	760	JAX00283004	JAX00194649	20	12333552	12476380	chr10	0.99708424653686	1	2
761	780	JAX00194650	UNC17443109	20	12476402	12636669	chr10	0.990081725744668	1	2
781	800	JAX00283070	JAX00283100	20	12658333	12816958	chr10	0.989442795237319	1	2
801	820	UNC17446445	UNC17448713	20	12830257	13006113	chr10	0.98970516504703	1	2
821	840	JAX00015066	UNC17450835	20	13009699	13169899	chr10	0.989960767663795	1	2
841	860	JAX00283180	JAX00283209	20	13188607	13378187	chr10	0.990836497271918	1	2
861	880	JAX00015092	JAX00283240	20	13387817	13560870	chr10	0.987459504589822	1	2
881	900	JAX00283241	JAX00283275	20	13561109	13740242	chr10	0.752414149146357	1	2
901	920	JAX00015121	JAX00283308	20	13750477	13859055	chr10	0.727176360757134	1	2
921	940	UNC17461521	JAX00015145	20	13874646	14083992	chr10	0.676856233278026	1	2
941	960	JAX00015146	JAX00015159	20	14088393	14249827	chr10	0.387170911036737	1	2
961	980	UNC17467550	JAX00283425	20	14255144	14496970	chr10	0.337656817684965	1	2
981	1000	JAX00015178	backupUNC100020004	20	14512250	14856314	chr10	0.410116614247961	1	2
1001	1020	JAX00015203	JAX00283508	20	14860349	15078368	chr10	0.438817083654931	1	2
1021	1040	JAX00283509	JAX00015254	20	15078468	15525213	chr10	0.438017242207355	1	2
1041	1060	backupUNC100277875	JAX00015273	20	15551476	15781641	chr10	0.423809809296831	1	2
1061	1080	JAX00015276	UNC17492083	20	15819756	16193436	chr10	0.440174947591992	1	2
1081	1100	UNC100022188	JAX00283694	20	16195740	16465437	chr10	0.640075762444933	1	2
1101	1120	JAX00283695	JAX00283725	20	16480606	16728048	chr10	0.642256792567048	1	2
1121	1140	JAX00283727	JAX00015368	20	16728682	17048508	chr10	0.690809283370315	1	2
1141	1160	JAX00283770	JAX00283800	20	17054792	17268398	chr10	0.699762494321117	1	2
1161	1180	JAX00015386	JAX00283837	20	17289606	17472515	chr10	0.731353127445066	1	2
1181	1200	JAX00015400	JAX00283885	20	17478118	17685825	chr10	0.804796060962829	1	2
1201	1220	JAX00283886	JAX00283928	20	17685942	17899252	chr10	0.813671300078401	1	2
1221	1240	JAX00015432	UNC17514992	20	17909749	18104305	chr10	0.82301787806727	1	2
1241	1260	JAX00283984	JAX00284014	20	18116444	18255730	chr10	0.659305798253936	1	2
1261	1280	UNC17517490	UNC17520495	20	18259002	18424340	chr10	0.650566808143236	1	2
1281	1300	JAX00194736	JAX00284102	20	18460574	18597341	chr10	0.633364457726233	1	2
1301	1320	JAX00284104	JAX00284150	20	18598728	18731167	chr10	0.624551704890689	1	2
1321	1340	JAX00284152	JAX00284205	20	18737363	18892341	chr10	0.595090365424484	1	2
1341	1360	JAX00284206	JAX00284245	20	18892552	19029119	chr10	0.583743046781271	1	2
1361	1380	JAX00284248	JAX00015532	20	19035500	19248414	chr10	0.582488978842186	1	2
1381	1400	JAX00015534	JAX00015549	20	19250852	19468849	chr10	0.590970857842761	1	2
1401	1420	backupUNC100206631	JAX00284365	20	19469350	19694515	chr10	0.543065422173863	1	2
1421	1440	UNC17538601	JAX00284401	20	19694952	19859386	chr10	0.466248981513213	1	2
1441	1460	UNC17540933	JAX00284445	20	19877339	19978092	chr10	0.459540568391464	1	2
1461	1480	JAX00284446	JAX00015598	20	19978717	20111588	chr10	0.397989491771663	1	2
1481	1500	JAX00284473	JAX00284524	20	20125095	20348726	chr10	0.350225908233972	1	2
1501	1520	UNC17547137	UNC17549187	20	20355480	20521437	chr10	0.354133408251943	1	2
1521	1540	UNC17549305	UNC17550458	20	20531464	20620166	chr10	0.356064946856865	1	2
1541	1560	UNC17550528	JAX00015643	20	20627867	20723885	chr10	0.554938464082487	1	2
1561	1580	UNC17551463	UNC17552720	20	20726536	20820232	chr10	0.75713293607939	1	2
1581	1600	JAX00284622	JAX00284650	20	20821781	20966359	chr10	1.03701418569483	1	2
1601	1620	JAX00015662	JAX00015676	20	20971311	21153316	chr10	1.25198155229557	1	2
1621	1640	JAX00284684	JAX00284724	20	21153742	21273676	chr10	1.2541897811117	1	2
1641	1660	JAX00284725	JAX00284786	20	21277552	21393410	chr10	1.25634170985688	1	2
1661	1680	JAX00284789	JAX00284841	20	21404329	21611591	chr10	1.26847274417656	1	2
1681	1700	UNC17563918	JAX00284935	20	21643442	22336885	chr10	1.18186755975836	1	2
1701	1720	JAX00284937	JAX00284973	20	22337394	22590147	chr10	1.37918915632608	1	2
1721	1740	JAX00284974	JAX00285026	20	22590169	22847980	chr10	2.00865236051838	1	2
1741	1760	JAX00015796	JAX00285053	20	22850860	23014880	chr10	2.28526934385078	0	2
1761	1780	JAX00285054	UNC17581707	20	23015179	23218110	chr10	2.32890983934167	0	2
1781	1800	JAX00285100	JAX00015841	20	23255707	23451073	chr10	2.44501969297904	0	2
1801	1820	JAX00285141	JAX00015855	20	23479743	23624172	chr10	2.51158351281297	0	2
1821	1840	JAX00285185	JAX00285230	20	23625518	23912492	chr10	2.51967202880006	0	2
1841	1860	JAX00285231	JAX00285281	20	23923773	24061495	chr10	2.66945809330139	0	2
1861	1880	JAX00015888	JAX00285327	20	24064090	24293701	chr10	2.77293399824069	0	2
1881	1900	JAX00285331	JAX00285380	20	24295956	24493938	chr10	2.82653193773159	0	2
1901	1920	JAX00285381	JAX00015925	20	24500825	24567223	chr10	2.81206076523367	0	2
1921	1940	JAX00015927	JAX00285468	20	24586769	24711332	chr10	2.80432403116362	0	2
1941	1960	JAX00015937	JAX00015954	20	24712092	24932184	chr10	2.78586832354781	0	2
1961	1980	JAX00285540	JAX00285577	20	24951409	25065639	chr10	2.77875271478708	0	2
1981	2000	JAX00285579	JAX00285617	20	25065932	25259532	chr10	2.7114264167937	0	2
2001	2020	UNC17612962	JAX00285668	20	25264456	25426196	chr10	2.59059959801403	0	2
2021	2040	JAX00015992	UNC17619631	20	25449031	25745684	chr10	2.58498198261449	0	2
2041	2060	JAX00016017	UNC17624647	20	25770263	26102303	chr10	2.57387580106794	0	2
2061	2080	JAX00285788	JAX00016056	20	26147159	26307156	chr10	2.45774716153358	0	2
2081	2100	UNC17628197	JAX00285865	20	26325880	26497103	chr10	2.31955548834304	0	2
2101	2120	UNC17631016	UNC17632912	20	26500006	26611626	chr10	2.26036905445355	0	2
2121	2140	JAX00285881	UNC17634621	20	26612499	26734638	chr10	2.24972891011339	0	2
2141	2160	JAX00285912	UNC17637240	20	26739903	26887005	chr10	2.23850971416568	0	2
2161	2180	JAX00016100	JAX00285977	20	26891042	27120752	chr10	2.22144235758818	0	2
2181	2200	UNC17640770	JAX00286034	20	27135406	27341438	chr10	2.20315609527332	0	2
2201	2220	UNC17643974	JAX00016143	20	27342001	27466520	chr10	2.18886408775397	0	2
2221	2240	UNC17645528	JAX00286120	20	27469678	27601390	chr10	2.1760823716187	0	2
2241	2260	JAX00286121	JAX00286144	20	27601480	27784594	chr10	2.14623482793542	0	2
2261	2280	JAX00016168	JAX00286188	20	27800897	27978285	chr10	2.26854936666513	0	2
2281	2300	UNC17652686	JAX00016201	20	28002989	28239518	chr10	1.85465691969704	0	2
2301	2320	JAX00016202	JAX00016217	20	28263196	28439095	chr10	1.99033823695832	0	2
2321	2340	JAX00016218	JAX00286302	20	28439198	28673544	chr10	1.61918818983826	0	2
2341	2360	JAX00016235	JAX00286338	20	28685871	28937349	chr10	1.55475257961213	0	2
2361	2380	JAX00016253	JAX00016273	20	28938250	29192848	chr10	1.5496918002775	0	2
2381	2400	JAX00286380	UNC100581653	20	29196513	29459105	chr10	1.54314132437511	0	2
2401	2420	UNC17672586	JAX00286450	20	29469335	29841705	chr10	1.54017254194374	0	2
2421	2440	UNC17676099	JAX00016353	20	29859013	30252230	chr10	1.52558546319141	0	2
2441	2460	JAX00286483	JAX00286525	20	30256908	30519658	chr10	1.5945866893471	0	2
2461	2480	JAX00016374	JAX00016389	20	30533771	30745555	chr10	1.67990902892777	0	2
2481	2500	UNC17686413	JAX00286603	20	30746561	31062935	chr10	1.47477230688891	0	2
2501	2520	JAX00286605	UNC17694299	20	31067570	31310090	chr10	1.46131445860877	0	2
2521	2540	JAX00286661	JAX00286712	20	31317554	31587632	chr10	1.45354331487839	0	2
2541	2560	backupJAX00286714	JAX00286752	20	31588006	31756431	chr10	1.43900132416697	0	2
2561	2580	UNC17699722	JAX00016501	20	31781698	32247393	chr10	1.429898900228	0	2
2581	2600	UNC17705907	UNC17709506	20	32260853	32491658	chr10	1.41974765444715	0	2
2601	2620	JAX00286845	JAX00286877	20	32492354	32834501	chr10	1.40674113670942	0	2
2621	2640	JAX00286881	JAX00195054	20	32836507	33133189	chr10	1.39643762740898	0	2
2641	2660	backupJAX00286915	JAX00195062	20	33142792	33516017	chr10	1.38138411871815	0	2
2661	2680	JAX00286957	JAX00286993	20	33548389	33914840	chr10	1.36757723998315	0	2
2681	2700	JAX00286995	JAX00016653	20	33920729	34254100	chr10	1.36733504142276	0	2
2701	2720	JAX00287024	JAX00287041	20	34255198	34482820	chr10	1.34541652585404	0	2
2721	2740	JAX00016672	UNC17738774	20	34529415	34817865	chr10	1.3308573394769	0	2
2741	2760	JAX00287075	UNC17745155	20	34824581	35283514	chr10	1.31971280480908	0	2
2761	2780	JAX00016729	JAX00016748	20	35291042	35569088	chr10	1.30293238545078	0	2
2781	2800	UNC17748835	UNC17752654	20	35602772	35922266	chr10	1.29135259669931	0	2
2801	2820	JAX00287175	JAX00287196	20	35949542	36187590	chr10	1.27937106077862	0	2
2821	2840	JAX00016796	UNC17759691	20	36210979	36480973	chr10	1.26988470286601	0	2
2841	2860	JAX00195127	UNC17763789	20	36482283	36797147	chr10	1.25627617987642	0	2
2861	2880	JAX00287262	JAX00287295	20	36818962	37019169	chr10	1.24927385872835	0	2
2881	2900	JAX00287296	JAX00195140	20	37020340	37138847	chr10	1.24711255053022	0	2
2901	2920	JAX00195141	JAX00287349	20	37138978	37400070	chr10	1.24294606722012	0	2
2921	2940	UNC17771143	JAX00287382	20	37401849	37676672	chr10	1.23682290979128	0	2
2941	2960	JAX00287387	JAX00287436	20	37697164	37958804	chr10	1.21787362105902	0	2
2961	2980	UNC17778886	JAX00016946	20	37959302	38207156	chr10	1.24820765507023	0	2
2981	3000	JAX00287484	JAX00016965	20	38217219	38444458	chr10	1.15410786319375	0	2
3001	3020	UNC17786027	JAX00016983	20	38445879	38705923	chr10	1.13789351442571	0	2
3021	3040	JAX00287548	JAX00287587	20	38733309	38962791	chr10	1.16660653001005	0	2
3041	3060	JAX00017003	UNC17797991	20	38971280	39231238	chr10	2.18830803076347	0	2
3061	3080	JAX00017025	JAX00195200	20	39250588	39453403	chr10	2.14749147757789	0	2
3081	3100	UNC17800911	JAX00017058	20	39474723	39705023	chr10	2.07468401907796	0	2
3101	3120	UNC17803799	JAX00195212	20	39722086	40036953	chr10	2.06604685298539	0	2
3121	3140	JAX00287725	JAX00287755	20	40075349	40304114	chr10	2.0460552048883	0	2
3141	3160	UNC17810956	UNC17814880	20	40321231	40570423	chr10	1.83152430294935	0	2
3161	3180	JAX00017123	JAX00287850	20	40572736	40736731	chr10	1.81133335932899	0	2
3181	3200	JAX00195226	JAX00287871	20	40745586	40933020	chr10	1.21491728209325	0	2
3201	3220	UNC17819473	JAX00287911	20	40933864	41318458	chr10	1.18662596351822	0	2
3221	3240	JAX00287915	UNC17825571	20	41333244	41549862	chr10	0.609690646127741	0	2
3241	3260	JAX00287956	JAX00287998	20	41557709	41781819	chr10	0.608051041709139	0	2
3261	3280	JAX00287999	JAX00288049	20	41782404	41991963	chr10	1.10091389091752	0	2
3281	3300	JAX00288053	JAX00017243	20	42007440	42179862	chr10	0.546454182576687	0	2
3301	3320	JAX00017244	UNC17839153	20	42179932	42519823	chr10	0.556218890818829	0	2
3321	3340	JAX00288126	JAX00288156	20	42535863	42734606	chr10	0.554288856825601	0	2
3341	3360	UNC17842821	JAX00288198	20	42764264	43030401	chr10	0.959112815516944	0	2
3361	3380	JAX00288204	JAX00288243	20	43050088	43222259	chr10	1.03740143947444	0	2
3381	3400	JAX00017322	JAX00017336	20	43230030	43413841	chr10	0.571422023534639	0	2
3401	3420	JAX00288281	JAX00017350	20	43415526	43595450	chr10	0.820941895583366	0	2
3421	3440	JAX00017351	UNC17856053	20	43595479	43763199	chr10	1.56625391633778	0	2
3441	3460	UNC17856150	JAX00288372	20	43770423	44107574	chr10	2.13493568629018	0	2
3461	3480	JAX00195297	JAX00017401	20	44119466	44289872	chr10	1.92731478840741	0	2
3481	3500	JAX00288400	JAX00288439	20	44294560	44510639	chr10	1.92423920486376	0	2
3501	3520	JAX00017421	JAX00195314	20	44528771	44695648	chr10	1.64671447794547	0	2
3521	3540	JAX00195315	JAX00288525	20	44695735	44875451	chr10	1.63484262675714	0	2
3541	3560	JAX00288529	JAX00195326	20	44879789	45117272	chr10	3.20815871349838	0	1
3561	3580	JAX00017465	JAX00288582	20	45130074	45359019	chr10	0.53397927103047	0	2
3581	3600	JAX00288583	JAX00017502	20	45361165	45613294	chr10	0.553625820522119	0	2
3601	3620	UNC17880717	UNC17883164	20	45618620	45801827	chr10	0.550303875447725	0	2
3621	3640	JAX00288668	JAX00288709	20	45827166	46092885	chr10	0.567763227062531	0	2
3641	3660	JAX00288711	JAX00017559	20	46093224	46373135	chr10	0.586701539807093	0	2
3661	3680	JAX00288743	JAX00288799	20	46384445	46833738	chr10	0.561205551773894	0	2
3681	3700	JAX00288801	UNC17901778	20	46839099	47253023	chr10	0.573646019054209	0	2
3701	3720	JAX00288846	JAX00195393	20	47272125	47833710	chr10	0.612490644579027	0	2
3721	3740	JAX00288910	JAX00288961	20	47855311	48432467	chr10	1.29589233791471	0	2
3741	3760	JAX00017708	UNC17925549	20	48483171	48899796	chr10	1.30341238099083	0	2
3761	3780	JAX00289013	JAX00289077	20	48913170	49466352	chr10	1.26170847215218	0	2
3781	3800	UNC17932788	UNC17935440	20	49476165	49743314	chr10	1.24818154679401	0	2
3801	3820	UNC17935737	UNC17939519	20	49774016	50046070	chr10	1.18521616473101	0	2
3821	3840	JAX00017826	JAX00289217	20	50060653	50324955	chr10	0.9400671187075	0	2
3841	3860	JAX00017845	JAX00289246	20	50328651	50576915	chr10	0.795350092097521	0	2
3861	3880	JAX00017864	UNC100059445	20	50586867	50819091	chr10	0.648448182026958	0	2
3881	3900	JAX00289283	JAX00289317	20	50828326	51163111	chr10	0.527333286024475	0	2
3901	3920	JAX00289319	UNC17955815	20	51164332	51512535	chr10	0.410250327621973	1	2
3921	3940	JAX00289391	JAX00289458	20	51551305	51888287	chr10	0.405925085626095	1	2
3941	3960	JAX00017959	JAX00289509	20	51888560	52250461	chr10	0.401967934880871	1	2
3961	3980	JAX00289510	JAX00289539	20	52250519	52495548	chr10	0.400078158442061	1	2
3981	4000	JAX00289544	JAX00289585	20	52513317	52830493	chr10	0.397028886191708	1	2
4001	4020	JAX00289586	JAX00289636	20	52838577	53182735	chr10	0.355384371766416	1	2
4021	4040	UNC17973709	JAX00018073	20	53201958	53408975	chr10	0.312190947754129	1	2
4041	4060	JAX00018076	JAX00289719	20	53456330	53714599	chr10	0.31683954337767	0	2
4061	4080	JAX00289722	JAX00289761	20	53754140	53999452	chr10	0.351531828073168	0	2
4081	4100	JAX00018118	JAX00018147	20	54020258	54423789	chr10	0.344523915973631	0	2
4101	4120	JAX00018148	JAX00018168	20	54423851	54691483	chr10	0.343252203800835	0	2
4121	4140	JAX00289826	JAX00195565	20	54695732	55053006	chr10	0.421842610578012	0	2
4141	4160	UNC17997096	JAX00289888	20	55062896	55291961	chr10	0.608307150365155	0	2
4161	4180	JAX00289890	UNC18002468	20	55309823	55523348	chr10	0.373449457492804	2	2
4181	4200	JAX00289935	JAX00018258	20	55534293	55891941	chr10	0.254880393183476	1	2
4201	4220	JAX00290001	JAX00290038	20	55898364	56227051	chr10	0.28246058914647	0	2
4221	4240	UNC18010930	JAX00290079	20	56237674	56516151	chr10	0.346721740443979	0	2
4241	4260	UNC18014308	JAX00018328	20	56520477	56835948	chr10	0.503401603181348	0	2
4261	4280	UNC18017781	JAX00018346	20	56845342	57101087	chr10	0.66767050992883	0	2
4281	4300	JAX00290157	JAX00018365	20	57128913	57331829	chr10	0.683486046671197	0	2
4301	4320	JAX00290191	JAX00290218	20	57333745	57541285	chr10	0.703828314550753	0	2
4321	4340	JAX00290222	JAX00290250	20	57558715	57938423	chr10	0.722290761939357	0	2
4341	4360	JAX00195635	JAX00290271	20	57938555	58129948	chr10	0.73387791908742	0	2
4361	4380	UNC18031209	UNC18035462	20	58147424	58432361	chr10	0.757655271013969	0	2
4381	4400	JAX00290303	JAX00018459	20	58432688	58683910	chr10	0.780096264295263	0	2
4401	4420	JAX00290352	UNC18043760	20	58689474	59004021	chr10	0.795409928117207	0	2
4421	4440	UNC18044151	JAX00018504	20	59029901	59285416	chr10	0.806851111395348	0	2
4441	4460	UNC18047985	JAX00290472	20	59292202	59607750	chr10	0.830779980016938	0	2
4461	4480	JAX00290474	JAX00290510	20	59633462	59889917	chr10	0.849441078183557	0	2
4481	4500	JAX00290511	JAX00290540	20	59896337	60102957	chr10	1.06206816559439	0	2
4501	4520	JAX00290547	UNC18061596	20	60141000	60355477	chr10	1.11075139090383	0	2
4521	4540	UNC18061640	JAX00290600	20	60358700	60583665	chr10	1.08988472088412	0	2
4541	4560	JAX00290605	JAX00195692	20	60604534	60897913	chr10	1.06433841005333	0	2
4561	4580	JAX00195693	JAX00290697	20	60897956	61148672	chr10	1.0921996352935	0	2
4581	4600	JAX00290698	UNC18074492	20	61151883	61384485	chr10	1.10878703561458	0	2
