from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
4461	4480	JAX00290474	JAX00290510	20	59633462	59889917	chr10	4.81097095991448
4481	4500	JAX00290511	JAX00290540	20	59896337	60102957	chr10	5.0114398792862
4501	4520	JAX00290547	UNC18061596	20	60141000	60355477	chr10	5.23163753741408
4521	4540	UNC18061640	JAX00290600	20	60358700	60583665	chr10	5.26833336356706
4541	4560	JAX00290605	JAX00195692	20	60604534	60897913	chr10	5.18951837141923
4561	4580	JAX00195693	JAX00290697	20	60897956	61148672	chr10	5.21350499315299
4581	4600	JAX00290698	UNC18074492	20	61151883	61384485	chr10	5.23649106060822
4601	4620	JAX00290727	JAX00290778	20	61390995	61644257	chr10	5.27079908667843
4621	4640	UNC18078518	JAX00290814	20	61654279	61904810	chr10	5.43985798749752
4641	4660	JAX00290817	JAX00018730	20	61965256	62286989	chr10	5.55351092486119
4661	4680	JAX00290852	JAX00290891	20	62295781	62574443	chr10	5.49200478613995
4681	4700	JAX00290893	JAX00290919	20	62576117	62776253	chr10	5.5312686622625
4701	4720	JAX00018768	UNC18095276	20	62790747	63088390	chr10	5.52642983630077
4721	4740	JAX00018788	UNC18097690	20	63090729	63291358	chr10	5.60214986000039
4741	4760	JAX00018806	JAX00291001	20	63323560	63531472	chr10	5.57821517274269
4761	4780	JAX00195760	UNC18103787	20	63582675	63770986	chr10	5.51724443861559
4781	4800	JAX00018841	UNC18105526	20	63778492	63926553	chr10	5.55105410031214
4801	4820	UNC100071604	JAX00018868	20	63931806	64166936	chr10	5.5277120000355
4821	4840	JAX00291068	JAX00291094	20	64176059	64422447	chr10	5.51592975870729
4841	4860	JAX00018889	JAX00291128	20	64446437	64620906	chr10	5.38912446341106
4861	4880	JAX00291129	JAX00291171	20	64635804	64837255	chr10	5.39175939004155
4881	4900	JAX00291173	JAX00291207	20	64840168	65072732	chr10	5.55506818606335
4901	4920	JAX00018938	UNC18125231	20	65092962	65392960	chr10	5.55696224682014
4921	4940	JAX00291254	JAX00291283	20	65407912	65568180	chr10	5.55563898924935
4941	4960	JAX00291287	JAX00291322	20	65575162	65781486	chr10	5.36535809989884
4961	4980	JAX00018992	UNC18133570	20	65806504	66056445	chr10	5.10855023794202
4981	5000	JAX00019011	JAX00019027	20	66066665	66284019	chr10	4.95502919195023
5001	5020	JAX00019028	JAX00291468	20	66291295	66496754	chr10	4.96346675112246
5021	5040	UNC18138996	UNC18141074	20	66503174	66757800	chr10	4.97594548772331
5041	5060	JAX00019066	JAX00019081	20	66803871	67021618	chr10	4.93242787460109
5061	5080	UNC18144396	UNC18146259	20	67028614	67154245	chr10	4.92061908375582
5081	5100	JAX00291568	UNC18148246	20	67156936	67275708	chr10	4.91687728330462
5101	5120	JAX00291608	UNC18149492	20	67279386	67352142	chr10	4.91643539666473
5121	5140	UNC18149793	JAX00291677	20	67368170	67473642	chr10	4.91634839307502
5141	5160	JAX00291678	JAX00019125	20	67474253	67577121	chr10	4.91617814502533
5161	5180	JAX00291710	UNC18154718	20	67580141	67665559	chr10	4.91614370020572
5181	5200	UNC18154814	UNC18155822	20	67682944	67787064	chr10	4.91645023379659
5201	5220	UNC18155962	UNC18157269	20	67797449	67908260	chr10	4.91925151284008
5221	5240	UNC18157453	UNC18159859	20	67922132	68081791	chr10	4.94924585338119
5241	5260	JAX00291799	JAX00291828	20	68090641	68174442	chr10	4.97759141205542
5261	5280	UNC18161608	JAX00019188	20	68184058	68419503	chr10	4.84804261543455
5281	5300	JAX00019191	JAX00019202	20	68448324	68623976	chr10	4.85081887204792
5301	5320	JAX00019203	JAX00291953	20	68625399	68899116	chr10	4.85482354798189
5321	5340	UNC18172302	JAX00291996	20	68911558	69044833	chr10	4.85503604651512
5341	5360	UNC18174576	JAX00292038	20	69058343	69210724	chr10	4.85703269393859
5361	5380	JAX00019246	UNC18178987	20	69213287	69322557	chr10	4.74799291756829
5381	5400	JAX00019255	JAX00292111	20	69327465	69446762	chr10	4.55783410642147
5401	5420	JAX00292113	JAX00292180	20	69456977	69678128	chr10	4.54930700860656
5421	5440	JAX00292190	JAX00292230	20	69696394	69882951	chr10	4.54915224000294
5441	5460	JAX00019299	JAX00292298	20	69888045	70172199	chr10	4.55159281063621
5461	5480	JAX00292303	JAX00019336	20	70192911	70403790	chr10	4.5480787219424
5481	5500	JAX00292350	JAX00292405	20	70413362	70595423	chr10	4.91236867665042
5501	5520	JAX00292408	UNC18202757	20	70599381	70881434	chr10	5.13548305220387
5521	5540	JAX00019372	JAX00292490	20	70883611	71150749	chr10	5.05021031000999
5541	5560	JAX00292493	JAX00019424	20	71190410	71567894	chr10	4.52721623159817
5561	5580	JAX00292542	JAX00019447	20	71587351	71887498	chr10	4.52780445698108
5581	5600	JAX00292596	JAX00019484	20	71898182	72367697	chr10	4.28680089574005
5601	5620	JAX00292648	JAX00292709	20	72389884	72669013	chr10	4.1856487080174
5621	5640	JAX00292710	JAX00292747	20	72669203	72952497	chr10	4.20021765523109
5641	5660	JAX00292748	JAX00292795	20	72966838	73294469	chr10	4.20563869802768
5661	5680	JAX00292799	JAX00019575	20	73309399	73568030	chr10	4.20487867800484
5681	5700	JAX00019577	JAX00019595	20	73608165	73798738	chr10	4.21610282194819
5701	5720	JAX00019596	JAX00195991	20	73798825	73965961	chr10	4.32190961494482
5721	5740	JAX00292892	UNC18240977	20	73966605	74286299	chr10	4.63335570820152
5741	5760	UNC18241138	JAX00293002	20	74300302	74634581	chr10	4.48707926259928
5761	5780	JAX00293003	JAX00293032	20	74634664	74903028	chr10	4.40261047310539
5781	5800	JAX00293034	JAX00293076	20	74905614	75124187	chr10	4.77941073147374
5801	5820	JAX00019696	JAX00293142	20	75144259	75536703	chr10	4.37561257921852
5821	5840	JAX00019726	JAX00293182	20	75555851	75819168	chr10	4.32138969932773
5841	5860	JAX00293183	JAX00293251	20	75819320	76219337	chr10	4.31753266526244
5861	5880	JAX00019780	JAX00293305	20	76265185	76446823	chr10	3.97456882612678
5881	5900	JAX00293311	JAX00293404	20	76450555	76764966	chr10	3.96156939068795
5901	5920	JAX00293408	JAX00293450	20	76775290	77004980	chr10	4.08087582620464
5921	5940	UNC18274086	JAX00019860	20	77032753	77375566	chr10	4.09775904365362
5941	5960	JAX00293508	JAX00293563	20	77383922	77810775	chr10	4.12826786170824
5961	5980	JAX00019894	JAX00293612	20	77838837	78081400	chr10	4.02622604271755
5981	6000	JAX00196081	JAX00019936	20	78123359	78432037	chr10	3.81494251174215
6001	6020	JAX00293643	JAX00019956	20	78433425	78687640	chr10	4.05531777110417
6021	6040	UNC18293630	JAX00293702	20	78801521	79156648	chr10	4.20534384908215
6041	6060	JAX00196103	UNC18296963	20	79209703	79328533	chr10	4.25864235191947
6061	6080	JAX00293716	JAX00293748	20	79350618	79662816	chr10	4.28263937482631
6081	6100	JAX00293750	UNC18301539	20	79663533	80076190	chr10	4.25339030389791
6101	6120	JAX00293800	JAX00293831	20	80125152	80457791	chr10	3.87065217755762
6121	6140	JAX00020088	JAX00020121	20	80466514	80919176	chr10	3.69832607964625
6141	6160	UNC18307862	JAX00293969	20	80922751	81903135	chr10	3.6830868119879
6161	6180	JAX00293970	JAX00020210	20	81903638	82245222	chr10	3.66995705823834
6181	6200	JAX00294019	UNC18320638	20	82245636	82456915	chr10	3.69422504980354
6201	6220	JAX00020226	JAX00020239	20	82460141	82651893	chr10	4.1794658876128
6221	6240	JAX00294102	UNC18325671	20	82683156	82951355	chr10	4.21353554572004
6241	6260	JAX00020265	UNC18328739	20	82971501	83228883	chr10	3.869080178272
6261	6280	JAX00294159	JAX00294183	20	83248006	83398167	chr10	3.83847786881065
6281	6300	JAX00294187	JAX00020312	20	83405564	83614419	chr10	3.83697370349306
6301	6320	UNC18335095	JAX00294255	20	83615510	83792341	chr10	3.80942449058891
6321	6340	JAX00020327	JAX00294289	20	83820155	83982941	chr10	3.78844919137158
6341	6360	JAX00294290	JAX00294342	20	83987579	84141120	chr10	3.78202134653091
6361	6380	JAX00294348	JAX00020367	20	84159213	84332671	chr10	3.77492649279264
6381	6400	UNC18345776	JAX00294403	20	84351070	84592784	chr10	3.75707087753259
6401	6420	JAX00294404	JAX00020398	20	84593233	84767136	chr10	3.84507165830134
6421	6440	JAX00020399	UNC18353125	20	84770292	84931004	chr10	3.99529665120045
6441	6460	JAX00020412	JAX00294532	20	84951270	85089296	chr10	3.98213481318325
6461	6480	JAX00294536	backupJAX00294607	20	85102241	85408838	chr10	3.93514571086804
6481	6500	UNC18357857	JAX00294656	20	85413623	85658133	chr10	3.60220728205802
6501	6520	JAX00294657	JAX00294695	20	85659841	85758987	chr10	3.57326900179911
6521	6540	JAX00294696	JAX00294736	20	85760507	85940978	chr10	3.54031438585289
6541	6560	JAX00020489	JAX00020506	20	85969556	86196602	chr10	3.89125626599619
6561	6580	JAX00294789	JAX00294824	20	86197399	86406546	chr10	4.02382128033659
6581	6600	UNC18368835	JAX00294870	20	86407575	86581683	chr10	4.03083227374646
6601	6620	JAX00020535	JAX00294912	20	86582182	86713631	chr10	4.1518795729206
6621	6640	JAX00294913	JAX00294962	20	86719330	86938274	chr10	4.3449239316964
6641	6660	UNC18375617	JAX00294995	20	86951600	87179840	chr10	4.55919997447187
6661	6680	JAX00020578	JAX00295022	20	87181438	87380813	chr10	3.9280354613152
6681	6700	UNC18379825	JAX00020610	20	87402725	87587850	chr10	5.06476799176441
6701	6720	JAX00196261	UNC18382926	20	87588377	87686143	chr10	4.01454170689802
6721	6740	JAX00295107	JAX00295165	20	87700080	87897666	chr10	3.83523295555426
6741	6760	JAX00020634	JAX00295209	20	87898684	88075085	chr10	3.83501316814458
6761	6780	UNC18388911	JAX00295249	20	88077444	88187656	chr10	3.94893987484272
6781	6800	JAX00295252	UNC18391519	20	88196814	88371911	chr10	4.07294919306074
6801	6820	JAX00020669	JAX00295333	20	88372634	88488285	chr10	4.0752647389034
6821	6840	JAX00295334	JAX00295364	20	88489314	88632910	chr10	4.08428519179091
6841	6860	JAX00295367	JAX00295405	20	88634118	88762247	chr10	4.08380722207193
6861	6880	JAX00295408	JAX00020715	20	88763087	88967588	chr10	4.18087749538304
6881	6900	JAX00295449	UNC18401901	20	88967693	89146481	chr10	4.26649967321969
6901	6920	JAX00020727	UNC18403893	20	89150406	89282616	chr10	4.41900645946928
6921	6940	JAX00295533	JAX00295585	20	89292122	89467664	chr10	4.42071297855969
6941	6960	UNC100224468	JAX00295624	20	89481463	89645848	chr10	4.04374835569757
6961	6980	JAX00295630	JAX00020779	20	89654336	89843757	chr10	3.9962248731849
6981	7000	UNC18412806	JAX00020794	20	89850531	90052895	chr10	3.99564040749745
7001	7020	JAX00295722	JAX00020809	20	90062311	90250983	chr10	4.19715168428767
7021	7040	JAX00295755	JAX00295801	20	90252425	90409756	chr10	4.19760720569171
7041	7060	JAX00295802	UNC18423732	20	90409877	90570800	chr10	4.25338520721847
7061	7080	JAX00295849	JAX00295893	20	90585326	90905543	chr10	4.16440580992699
7081	7100	UNC18428046	JAX00196333	20	90922792	91092388	chr10	4.08878009351004
7101	7120	JAX00020874	UNC18433101	20	91092401	91344792	chr10	4.05638789486531
7121	7140	JAX00295941	JAX00020902	20	91376879	91488999	chr10	4.04645888440641
7141	7160	UNC18435305	UNC18438710	20	91496947	91730640	chr10	4.03796755710466
7161	7180	JAX00296013	JAX00296046	20	91732097	91825085	chr10	4.03238734388347
7181	7200	JAX00296052	JAX00296082	20	91843231	91995120	chr10	3.877531102956
7201	7220	JAX00296084	UNC18443898	20	91997535	92108997	chr10	3.83240403107233
7221	7240	JAX00296116	JAX00296144	20	92118685	92280940	chr10	3.82976010469769
7241	7260	JAX00020962	JAX00296178	20	92293659	92411482	chr10	3.88077868456574
7261	7280	UNC18446814	UNC18448535	20	92414954	92568549	chr10	3.87170220732765
7281	7300	UNC18448666	JAX00296256	20	92577333	92730794	chr10	3.88970655456793
7301	7320	JAX00296259	JAX00296303	20	92740116	92906651	chr10	3.90207435766364
7321	7340	JAX00021008	UNC18457111	20	92911282	93099737	chr10	3.91270450158986
7341	7360	UNC18457442	JAX00296386	20	93125148	93333131	chr10	3.95681841320259
7361	7380	JAX00296394	JAX00021059	20	93346164	93573919	chr10	3.9462530979439
7381	7400	JAX00021060	UNC18467663	20	93574577	93719279	chr10	3.93896249534919
7401	7420	JAX00021070	UNC18470528	20	93731570	93879473	chr10	3.93131196063221
7421	7440	JAX00296484	JAX00296521	20	93883703	94154630	chr10	3.88263294876386
7441	7460	JAX00296522	JAX00296549	20	94155233	94391074	chr10	4.02094381199882
7461	7480	UNC18477191	JAX00296579	20	94406197	94617729	chr10	3.99321067225011
7481	7500	UNC18480668	UNC18484803	20	94621159	94910975	chr10	3.90324118467183
7501	7520	JAX00296614	UNC18486737	20	94916484	95066693	chr10	3.95590928788123
7521	7540	UNC18486858	JAX00296658	20	95073388	95309019	chr10	3.90875666297177
7541	7560	JAX00296659	JAX00296689	20	95324860	95563819	chr10	3.88201446838072
7561	7580	JAX00021208	UNC18496289	20	95567686	95779037	chr10	4.31284006652399
7581	7600	JAX00196403	JAX00296748	20	95779182	96019452	chr10	4.29724346337763
7601	7620	UNC100163385	JAX00021265	20	96029251	96332084	chr10	3.54850057155543
7621	7640	JAX00187391	UNC18507770	20	96335745	96623814	chr10	3.59079568259342
7641	7660	JAX00296803	JAX00296843	20	96637011	96833162	chr10	3.56223449938144
7661	7680	JAX00296845	JAX00296886	20	96833913	97109885	chr10	4.08092305970336
7681	7700	UNC18514957	UNC18517594	20	97120420	97330109	chr10	4.11169958951491
7701	7720	JAX00296931	UNC18520375	20	97331831	97561150	chr10	4.17545145468592
7721	7740	JAX00296962	JAX00021377	20	97581539	97812541	chr10	4.25374686547187
7741	7760	JAX00021378	JAX00021393	20	97812939	98014420	chr10	4.31562132899147
7761	7780	UNC18527154	UNC18529607	20	98051259	98264418	chr10	4.3693818525274
7781	7800	JAX00297050	JAX00021433	20	98281517	98566245	chr10	4.40323016201808
7801	7820	JAX00021434	JAX00297122	20	98566322	98819596	chr10	4.42706732197215
7821	7840	JAX00297129	UNC18539154	20	98836757	98969838	chr10	4.45482474874844
7841	7860	JAX00297149	JAX00297164	20	98974821	99084375	chr10	4.53225831691635
7861	7880	UNC18541043	JAX00297181	20	99088551	99252400	chr10	4.64856900338264
7881	7900	JAX00297182	JAX00297217	20	99253156	99456834	chr10	4.6087902840873
7901	7920	JAX00297218	JAX00021515	20	99457855	99649434	chr10	4.59587105900755
7921	7940	JAX00021516	JAX00297274	20	99649452	99880925	chr10	4.4907319144467
7941	7960	UNC18551816	JAX00021557	20	99911725	100241452	chr10	4.54026190391441
7961	7980	JAX00297313	JAX00021578	20	100282033	100537588	chr10	4.6350521322237
7981	8000	JAX00021579	JAX00021605	20	100537651	100901103	chr10	4.86652000639445
8001	8020	JAX00297369	JAX00297397	20	100920508	101275534	chr10	4.9049227202125
8021	8040	JAX00297400	JAX00297434	20	101279566	101591539	chr10	4.91298231709254
8041	8060	JAX00297438	JAX00297460	20	101593698	101776865	chr10	4.91761755764045
8061	8080	UNC18581425	JAX00021690	20	101808812	102029677	chr10	4.92330254232958
8081	8100	JAX00021691	JAX00021713	20	102045238	102331147	chr10	4.91359115772748
8101	8120	JAX00297520	JAX00021729	20	102347521	102552631	chr10	4.98465243381538
8121	8140	JAX00297546	UNC18597149	20	102585132	102826952	chr10	4.98992146178718
8141	8160	UNC18597179	UNC18598095	20	102828889	102886444	chr10	4.99244626122257
8161	8180	UNC18598129	JAX00297627	20	102889517	103209525	chr10	4.99332591120952
8181	8200	JAX00021780	JAX00021799	20	103222972	103480138	chr10	5.0005334798559
8201	8220	JAX00021800	JAX00021819	20	103490321	103729177	chr10	5.00735333406835
8221	8240	JAX00297691	JAX00297757	20	103734136	104029241	chr10	5.00742896774892
8241	8260	JAX00021841	JAX00297807	20	104064892	104266071	chr10	5.0080054344158
8261	8280	JAX00021859	JAX00187400	20	104290175	104512436	chr10	4.96107077459454
8281	8300	JAX00297849	JAX00021900	20	104558208	104811952	chr10	4.92125566446981
8301	8320	JAX00297887	JAX00297929	20	104827602	105075538	chr10	4.9608166784772
8321	8340	JAX00297930	JAX00021935	20	105075893	105285369	chr10	5.02051742010909
8341	8360	JAX00297962	JAX00298002	20	105285533	105473318	chr10	5.03735810915427
8361	8380	JAX00196592	JAX00298059	20	105504701	105782081	chr10	5.12140758457378
8381	8400	JAX00298060	UNC100122470	20	105783850	106073824	chr10	5.12400340504009
8401	8420	UNC18648045	JAX00298131	20	106074257	106304532	chr10	5.15232100644446
8421	8440	JAX00298133	JAX00196614	20	106307056	106554877	chr10	5.1964322777049
8441	8460	JAX00298185	JAX00298222	20	106602714	106761106	chr10	5.09433904019375
8461	8480	UNC18659400	JAX00298253	20	106774558	106958797	chr10	5.09350542097747
8481	8500	UNC18662855	JAX00298279	20	106979759	107155559	chr10	5.09310409093384
8501	8520	JAX00022076	UNC18669251	20	107178681	107351129	chr10	5.08874527444598
8521	8540	JAX00196638	UNC18672684	20	107370673	107585117	chr10	5.08778317509159
8541	8560	JAX00298347	JAX00022121	20	107595599	107780270	chr10	5.08902465034709
8561	8580	JAX00022122	JAX00298404	20	107780340	108011931	chr10	5.09567593742097
8581	8600	UNC18679019	JAX00022152	20	108019049	108192805	chr10	5.13590420084855
8601	8620	JAX00022153	JAX00298460	20	108194131	108481309	chr10	5.14258833103741
8621	8640	JAX00298462	JAX00022189	20	108486993	108693835	chr10	5.3064564587722
8641	8660	JAX00298488	UNC18691482	20	108722413	108939136	chr10	5.25999832200051
8661	8680	JAX00298519	JAX00298543	20	108948975	109156744	chr10	5.06875352777304
8681	8700	JAX00022225	JAX00298571	20	109163374	109313694	chr10	5.05499487584445
8701	8720	JAX00298572	JAX00298593	20	109317416	109465169	chr10	5.03897036440341
8721	8740	JAX00298603	JAX00298622	20	109488690	109614330	chr10	5.02532157461855
8741	8760	JAX00022259	JAX00298654	20	109614347	109779039	chr10	5.31551817549873
8761	8780	UNC18705309	UNC18707361	20	109783751	109930313	chr10	6.42836865976471
8781	8800	JAX00298695	JAX00022295	20	109933743	110091349	chr10	6.65735088729365
8801	8820	UNC18709859	JAX00298766	20	110093533	110253625	chr10	6.83857930378484
8821	8840	JAX00298767	JAX00298796	20	110262077	110402385	chr10	7.19848738848059
8841	8860	JAX00298798	JAX00298823	20	110402782	110512406	chr10	7.04876647697102
8861	8880	UNC18716165	JAX00022339	20	110538850	110677548	chr10	6.67316486647516
8881	8900	JAX00298856	UNC18719176	20	110680777	110788836	chr10	6.67191096009213
8901	8920	JAX00022349	JAX00022366	20	110813257	111051850	chr10	6.67006095533741
8921	8940	UNC18722485	JAX00298951	20	111061875	111264979	chr10	6.44275508866812
8941	8960	JAX00022383	JAX00022393	20	111265236	111411665	chr10	6.22471724511381
8961	8980	JAX00022394	JAX00022420	20	111413496	111772264	chr10	6.21123764411769
8981	9000	JAX00022421	JAX00299085	20	111774606	111925448	chr10	6.21145682707489
9001	9020	JAX00022434	JAX00022457	20	111929887	112244604	chr10	7.07453470403393
9021	9040	JAX00299129	JAX00299161	20	112270976	112516112	chr10	7.1596624776556
9041	9060	backupJAX00299162	UNC18747720	20	112552702	112889980	chr10	7.22872624352129
9061	9080	JAX00022504	backupJAX00022532	20	112891420	113252357	chr10	7.23131259852881
9081	9100	JAX00299241	JAX00299269	20	113264079	113568249	chr10	6.18129419150318
9101	9120	UNC18757535	UNC18760835	20	113590969	113817461	chr10	4.93273300899734
9121	9140	UNC_rs51786055	JAX00022584	20	113831695	113941794	chr10	7.68289194481799
9141	9160	JAX00299337	JAX00299373	20	113959329	114123133	chr10	7.58666746833771
9161	9180	JAX00196801	JAX00022606	20	114136670	114251779	chr10	7.49209731028131
9181	9200	JAX00299412	JAX00299450	20	114293973	114459569	chr10	7.39184248187
9201	9220	JAX00299456	JAX00022641	20	114512477	114676313	chr10	7.26718691979705
9221	9240	UNC18774673	JAX00299501	20	114681102	114834096	chr10	7.16583742689811
9241	9260	JAX00299503	JAX00022665	20	114837524	115011743	chr10	5.88991084859621
